fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9691119691119691,0.96905982323219,0.9691119691119691,0.9690208970992324
2,0.9884169884169884,0.9888030888030889,0.9884169884169884,0.9884135441673354
3,0.972972972972973,0.9735185550311601,0.972972972972973,0.9730970446831329
4,0.9806949806949807,0.9817441665267752,0.9806949806949807,0.980816372499681
5,0.9691119691119691,0.9693600124532048,0.9691119691119691,0.9690863070999458
