fold,test_accuracy,test_precision,test_recall,test_f1
1,0.925531914893617,0.9342243771731157,0.925531914893617,0.9253941640887587
2,0.967741935483871,0.9682039028275587,0.967741935483871,0.9677778442755401
3,0.956989247311828,0.9586435070306037,0.956989247311828,0.9570529669454401
4,0.9139784946236559,0.9227644242394932,0.9139784946236559,0.9138392626273475
5,0.9354838709677419,0.9350856232576663,0.9354838709677419,0.9350965528689205
