fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9961089494163424,0.9961673151750973,0.9961089494163424,0.9960948995135016
2,0.9792477302204928,0.9797974459638032,0.9792477302204928,0.9789812112543909
3,0.9805194805194806,0.9804232259801422,0.9805194805194806,0.9804564092981934
4,0.9831168831168832,0.9831136757791287,0.9831168831168832,0.9830923685872691
5,0.990909090909091,0.9912393924222195,0.990909090909091,0.9909594089751776
