fold,test_accuracy,test_precision,test_recall,test_f1
1,0.6129032258064516,0.63252688172043,0.6129032258064516,0.6161860165502205
2,0.5901639344262295,0.5737704918032787,0.5901639344262295,0.5642987249544626
3,0.6557377049180327,0.6755359394703656,0.6557377049180327,0.6470609347941174
4,0.6885245901639344,0.6901849516603614,0.6885245901639344,0.6818575015296328
5,0.7213114754098361,0.740632318501171,0.7213114754098361,0.7223691168693812
