fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9806949806949807,0.9807368150391406,0.9806949806949807,0.9806943430395122
2,0.9845559845559846,0.9847254298014378,0.9845559845559846,0.9845539438562694
3,0.972972972972973,0.9741254218518112,0.972972972972973,0.9731515379927741
4,0.9961389961389961,0.9961833754937203,0.9961389961389961,0.9961389961389961
5,0.9613899613899614,0.9617904819585492,0.9613899613899614,0.9613368311726724
