fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9883268482490273,0.9888368403158173,0.9883268482490273,0.9881905480176011
2,0.9857328145265889,0.9858479578601869,0.9857328145265889,0.9857756541900863
3,0.987012987012987,0.9873597519297134,0.987012987012987,0.9868798471240805
4,0.9805194805194806,0.9804531524581029,0.9805194805194806,0.9804819634020453
5,0.9857142857142858,0.985831005728965,0.9857142857142858,0.9857577929355189
