fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9828897338403042,0.9830652554036584,0.9828897338403042,0.9828406984612824
2,0.9866920152091255,0.9871974258415709,0.9866920152091255,0.9866833197373421
3,0.9961977186311787,0.9962406836338779,0.9961977186311787,0.9961864146285884
4,0.9733333333333334,0.9735649903868202,0.9733333333333334,0.9733465174538178
5,0.9828571428571429,0.9833444993491632,0.9828571428571429,0.9828432960855177
