fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9042553191489362,0.9042393696768636,0.9042553191489362,0.9040766243358509
2,0.946236559139785,0.9472350230414747,0.946236559139785,0.9452837608566196
3,0.9139784946236559,0.9159992584352985,0.9139784946236559,0.912146813759717
4,0.9139784946236559,0.9206144393241168,0.9139784946236559,0.9150553240632364
5,0.9139784946236559,0.9164598842018197,0.9139784946236559,0.9145041816009557
