fold,test_accuracy,test_precision,test_recall,test_f1
1,0.5806451612903226,0.6401472650771389,0.5806451612903226,0.5634495668451526
2,0.6557377049180327,0.6771119303474783,0.6557377049180327,0.6455276439542795
3,0.6721311475409836,0.6775543984344674,0.6721311475409836,0.668199951546475
4,0.7049180327868853,0.7359366498710761,0.7049180327868853,0.7053387280090428
5,0.6721311475409836,0.7312599681020734,0.6721311475409836,0.678047149557778
