fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9847908745247148,0.9852866417296913,0.9847908745247148,0.9847117219679502
2,0.9923954372623575,0.9926069124620839,0.9923954372623575,0.9923607166533529
3,0.9942965779467681,0.9944033836031957,0.9942965779467681,0.9942735222540817
4,0.9847619047619047,0.9847392529950669,0.9847619047619047,0.984739821477724
5,0.9847619047619047,0.9860317460317459,0.9847619047619047,0.9847303559104802
