fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9790874524714829,0.9790432514472112,0.9790874524714829,0.9790548614883215
2,0.9942965779467681,0.9943171939223111,0.9942965779467681,0.9942962054297337
3,0.9923954372623575,0.9923954372623575,0.9923954372623575,0.9923954372623575
4,0.979047619047619,0.9802956316976484,0.979047619047619,0.9789070436055399
5,0.9885714285714285,0.9886521471637753,0.9885714285714285,0.9885699525839006
