fold,test_accuracy,test_precision,test_recall,test_f1
1,0.5967741935483871,0.6286335339815815,0.5967741935483871,0.5869431643625193
2,0.6229508196721312,0.6435668156979633,0.6229508196721312,0.6229522325954341
3,0.5901639344262295,0.6065291569777755,0.5901639344262295,0.5822266343040792
4,0.6721311475409836,0.6934380309500848,0.6721311475409836,0.6687877480586712
5,0.6557377049180327,0.6621012438755929,0.6557377049180327,0.6542979208468185
