fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9787234042553191,0.9790273556231003,0.9787234042553191,0.9787868894088624
2,0.9946808510638298,0.9947362588652483,0.9946808510638298,0.9946538590072064
3,0.9786096256684492,0.9794420933739819,0.9786096256684492,0.9781097535259577
4,0.9893048128342246,0.9896649201462036,0.9893048128342246,0.98923911500134
5,0.983957219251337,0.9852579852579851,0.983957219251337,0.9841968207266379
