fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9752475247524752,0.9763899466869763,0.9752475247524752,0.9754048426820704
2,0.9801980198019802,0.9816184559632434,0.9801980198019802,0.980285297541254
3,0.9950248756218906,0.995130729332063,0.9950248756218906,0.9950236734654623
4,1.0,1.0,1.0,1.0
5,0.9850746268656716,0.9862227324913891,0.9850746268656716,0.9852339833400049
