fold,test_accuracy,test_precision,test_recall,test_f1
1,0.993514915693904,0.9935538261997405,0.993514915693904,0.9934914991891693
2,0.9844357976653697,0.9849770270350672,0.9844357976653697,0.984562989107357
3,0.9818181818181818,0.9817333686435634,0.9818181818181818,0.9817407398582731
4,0.9831168831168832,0.9830985046556605,0.9831168831168832,0.983103067662524
5,0.9896103896103896,0.9897102897102897,0.9896103896103896,0.9896427591336623
