fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9904942965779467,0.9906778973654394,0.9904942965779467,0.9904915339167009
2,0.9904942965779467,0.9905767254139661,0.9904942965779467,0.9904604553808521
3,0.9885931558935361,0.9885898631950906,0.9885931558935361,0.9885593666389973
4,0.9752380952380952,0.9753025327163258,0.9752380952380952,0.9752598639455781
5,0.9828571428571429,0.9828887474181591,0.9828571428571429,0.9827995548209542
