fold,test_accuracy,test_precision,test_recall,test_f1
1,0.8726851851851852,0.8962557217861018,0.8726851851851852,0.8702350468926673
2,0.8634259259259259,0.8910612230710689,0.8634259259259259,0.8603398649655309
3,0.8379629629629629,0.8899027707698397,0.8379629629629629,0.8354397521662782
4,0.8333333333333334,0.8516003165537179,0.8333333333333334,0.8316146400332106
5,0.8283062645011601,0.8458887835447787,0.8283062645011601,0.8285432296915327
