fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9866920152091255,0.9870123839864183,0.9866920152091255,0.9866296285707934
2,0.9904942965779467,0.9905767254139661,0.9904942965779467,0.9904604553808521
3,0.9961977186311787,0.9962190797624644,0.9961977186311787,0.996197594458834
4,0.9885714285714285,0.988755894223295,0.9885714285714285,0.98859061371203
5,0.9866666666666667,0.9868461846276971,0.9866666666666667,0.9866627915738259
