fold,test_accuracy,test_precision,test_recall,test_f1
1,0.995049504950495,0.9951833021139952,0.995049504950495,0.995056211928584
2,0.9801980198019802,0.9805727447744775,0.9801980198019802,0.9802657324628623
3,1.0,1.0,1.0,1.0
4,0.9900497512437811,0.9904823707549211,0.9900497512437811,0.9900973233391691
5,0.9950248756218906,0.9951593384429206,0.9950248756218906,0.9950303591474214
