fold,test_accuracy,test_precision,test_recall,test_f1
1,0.9680851063829787,0.9708846584546473,0.9680851063829787,0.9685395434769651
2,0.9946808510638298,0.9947362588652483,0.9946808510638298,0.9946538590072064
3,0.9946524064171123,0.9947086968758796,0.9946524064171123,0.9946241122711711
4,0.9786096256684492,0.980111941512729,0.9786096256684492,0.9788734030118253
5,0.983957219251337,0.9852579852579851,0.983957219251337,0.9841968207266379
