fold,test_accuracy,test_precision,test_recall,test_f1
1,0.972972972972973,0.9730116742428644,0.972972972972973,0.972926796353969
2,0.972972972972973,0.973996568906431,0.972972972972973,0.9729506373253687
3,0.972972972972973,0.973007539303407,0.972972972972973,0.9729243392674153
4,0.972972972972973,0.9732281008364475,0.972972972972973,0.9730137509549274
5,0.9652509652509652,0.9654924413283694,0.9652509652509652,0.9651765519897387
