fold,test_accuracy,test_precision,test_recall,test_f1
1,0.6774193548387096,0.720988825637782,0.6774193548387096,0.6774769585253455
2,0.6229508196721312,0.6510255801061218,0.6229508196721312,0.6089093230361939
3,0.6885245901639344,0.6958584987057809,0.6885245901639344,0.6791994890355545
4,0.6557377049180327,0.6580133735979292,0.6557377049180327,0.6520653387390564
5,0.6721311475409836,0.7026171987345413,0.6721311475409836,0.6736847744562307
